Channel No,Priority CH,Rx Freq,Tx Freq,Offset Freq,Offset Direction,Auto Mode,Operating Mode,DIG/ANALOG,TAG,Name,Tone Mode,CTCSS Freq,DCS Code,DCS Polarity,User CTCSS,RX DG-ID,TX DG-ID,Tx Power,Skip,AUTO STEP,Step,Memory Mask,ATT,S-Meter SQL,Bell,Narrow,Clock Shift,BANK 1,BANK 2,BANK 3,BANK 4,BANK 5,BANK 6,BANK 7,BANK 8,BANK 9,BANK 10,BANK 11,BANK 12,BANK 13,BANK 14,BANK 15,BANK 16,BANK 17,BANK 18,BANK 19,BANK 20,BANK 21,BANK 22,BANK 23,BANK 24,Comment
34,OFF,145.6125,145.0125,0.6,-RPT,ON,FM,AMS,ON,EE Eglisau,TONE,69.3 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"C4FM NFM T69.3"
35,OFF,145.6125,145.0125,0.6,-RPT,ON,FM,AMS,ON,RW Parpaner Roth,TONE,141.3 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"QSY from 145.600 T141.3"
36,OFF,145.625,145.025,0.6,-RPT,ON,FM,AMS,ON,Y Moosalpe,TONE,103.5 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"NFM T103.5"
37,OFF,145.625,145.025,0.6,-RPT,ON,FM,AMS,ON,GE Geneve,OFF,67.0 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"DMR"
38,OFF,145.625,145.025,0.6,-RPT,ON,FM,AMS,ON,OK Poschiavo,TONE,103.5 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"C4FM #17731 NFM T103.5"
39,OFF,145.625,145.025,0.6,-RPT,ON,FM,AMS,ON,OK San Salvatore,TONE,123.0 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"C4FM #18814 FM T123.0"
40,OFF,145.625,145.025,0.6,-RPT,ON,FM,AMS,ON,ND Melchnau,TONE,94.8 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"NFM T94.8"
41,OFF,145.6375,145.0375,0.6,-RPT,ON,FM,AMS,ON,CF Rigi Scheide,TONE,71.9 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"NFM T71.9"
42,OFF,145.6375,145.0375,0.6,-RPT,ON,FM,AMS,ON,VSD Verbier,OFF,67.0 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"MM: NFM DMR NXDN DPMR"
43,OFF,145.6375,145.0375,0.6,-RPT,ON,FM,AMS,ON,ARRS Tete de Ran,OFF,67.0 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"qrv début 2025, NFM/C4FM"
44,OFF,145.6375,145.0375,0.6,-RPT,ON,FM,AMS,ON,DD Monte Genero,OFF,67.0 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"FM D-STAR C4FM proj. 2022"
45,OFF,145.65,145.05,0.6,-RPT,ON,FM,AMS,ON,F Magglingen,TONE,94.8 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"NFM T94.8 DMR* CC1"
46,OFF,145.65,145.05,0.6,-RPT,ON,FM,AMS,ON,AC Pfeffingen,TONE,71.9 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"C4FM T71.9 project 2021"
47,OFF,145.6625,145.0625,0.6,-RPT,ON,FM,AMS,ON,HAI Weissfluhgip,TONE,141.3 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"C4FM #28878 NFM T141.3"
48,OFF,145.6875,145.0875,0.6,-RPT,ON,FM,AMS,ON,F Bern-Wankdorf,OFF,67.0 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"DMR-B #228311 CC1"
49,OFF,145.6875,145.0875,0.6,-RPT,ON,FM,AMS,ON,BO Interlaken,OFF,67.0 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"DMR-B #228392 CC2"
50,OFF,145.6875,145.0875,0.6,-RPT,ON,FM,AMS,ON,DC Alp Stofel SZ,TONE,77.0 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"C4FM #17598 NFM T77.0"
51,OFF,145.7,145.1,0.6,-RPT,ON,FM,AMS,ON,F Schilthorn,TONE,94.8 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,6.25KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0,"NFM T94.8 APCO-P25"
